origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1976-06-01,1976-07-01,INDPRO_lag0,0.0010263728636865,-4.5091314642658044e-05,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag1,0.0042418145250855,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag2,0.0049490355971983,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag3,0.002160118714749,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag4,0.0097589294368396,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag5,0.0131037213318072,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag6,0.0135618859783548,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag7,0.00134316107532,-0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag8,0.0043885842792676,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag9,0.0128274143058635,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag10,0.0097899049851579,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,INDPRO_lag11,0.0104277982971066,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,volatility_3m,0.0020907139786678543,-0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,RPI_lag0,0.001476978439328,-1.903454920732779e-06,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,IPFPNSS_lag0,-0.0014086025094735,-3.0220230002168707e-05,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,IPFUELS_lag0,0.0260445310994628,0.0,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,CUMFNS_lag0,-0.1097000000000036,-1.4558853990045221e-05,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,HWI_lag0,18.0,0.00030122312517290946,0.0013957759728171974,[0.00098847]
1976-06-01,1976-07-01,HWIURATIO_lag0,-0.013100734,-1.7430068544460154e-05,0.0013957759728171974,[0.00098847]
